iteration,id,sample_path,gt_path,width,height,mse,psnr,ssim,mae,lpips
2500,0,output_fludyn/samples/1758820347173__000002500_0.jpg,kontext_run_small_new/test_results/test_000.png,1280,1024,0.0016591158928349614,27.801231384277344,0.9580271244049072,0.006527592893689871,0.016149893403053284
2500,1,output_fludyn/samples/1758820382021__000002500_1.jpg,kontext_run_small_new/test_results/test_001.png,1280,1024,0.0019808304496109486,27.031524658203125,0.9814072847366333,0.012737752869725227,0.01383092999458313
2500,2,output_fludyn/samples/1758820416893__000002500_2.jpg,kontext_run_small_new/test_results/test_002.png,1280,1024,0.0030042098369449377,25.22269630432129,0.9795397520065308,0.012818335555493832,0.019629599526524544
2500,3,output_fludyn/samples/1758820451833__000002500_3.jpg,kontext_run_small_new/test_results/test_003.png,1280,1024,0.0008368631824851036,30.773452758789062,0.9825438261032104,0.01326488982886076,0.009488113224506378
2500,4,output_fludyn/samples/1758820486743__000002500_4.jpg,kontext_run_small_new/test_results/test_004.png,1280,1024,0.0005073167267255485,32.947208404541016,0.9862013459205627,0.007461929228156805,0.007895500399172306
2500,5,output_fludyn/samples/1758820521610__000002500_5.jpg,kontext_run_small_new/test_results/test_005.png,1280,1024,0.002277899533510208,26.424654006958008,0.941881000995636,0.009465525858104229,0.03433508053421974
2500,6,output_fludyn/samples/1758820556466__000002500_6.jpg,kontext_run_small_new/test_results/test_006.png,1280,1024,0.0014970357296988368,28.247676849365234,0.9661037921905518,0.007031051442027092,0.019487891346216202
2500,7,output_fludyn/samples/1758820591341__000002500_7.jpg,kontext_run_small_new/test_results/test_007.png,1280,1024,0.0017476968932896852,27.575336456298828,0.984142541885376,0.010538043454289436,0.011277449317276478
2500,8,output_fludyn/samples/1758820626269__000002500_8.jpg,kontext_run_small_new/test_results/test_008.png,1280,1024,0.002094568917527795,26.789051055908203,0.9772709608078003,0.008491208776831627,0.017330782487988472
2500,9,output_fludyn/samples/1758820661170__000002500_9.jpg,kontext_run_small_new/test_results/test_009.png,1280,1024,0.0012542970944195986,29.015995025634766,0.9840353727340698,0.01408733706921339,0.010364910587668419
2500,10,output_fludyn/samples/1758820696043__000002500_10.jpg,kontext_run_small_new/test_results/test_010.png,1280,1024,0.00745345838367939,21.27642059326172,0.9674686789512634,0.021606149151921272,0.03807895630598068
2500,11,output_fludyn/samples/1758820730922__000002500_11.jpg,kontext_run_small_new/test_results/test_011.png,1280,1024,0.0053926981054246426,22.68193817138672,0.9274093508720398,0.01573352701961994,0.056969333440065384
2500,12,output_fludyn/samples/1758820765843__000002500_12.jpg,kontext_run_small_new/test_results/test_012.png,1280,1024,0.0003387008036952466,34.70183563232422,0.9843927025794983,0.007526099216192961,0.006097571924328804
2500,13,output_fludyn/samples/1758820800723__000002500_13.jpg,kontext_run_small_new/test_results/test_013.png,1280,1024,0.0025373706594109535,25.956159591674805,0.9746378660202026,0.01254764012992382,0.021721163764595985
2500,14,output_fludyn/samples/1758820835638__000002500_14.jpg,kontext_run_small_new/test_results/test_014.png,1280,1024,0.0017894278280436993,27.472858428955078,0.9823238849639893,0.009410978294909,0.013757790438830853
2500,15,output_fludyn/samples/1758820870508__000002500_15.jpg,kontext_run_small_new/test_results/test_015.png,1280,1024,0.0013474939623847604,28.704729080200195,0.9827762246131897,0.01598055474460125,0.013163283467292786
2500,16,output_fludyn/samples/1758820905402__000002500_16.jpg,kontext_run_small_new/test_results/test_016.png,1280,1024,0.002582252025604248,25.88001251220703,0.9784590601921082,0.016981346532702446,0.018672185018658638
2500,17,output_fludyn/samples/1758820940293__000002500_17.jpg,kontext_run_small_new/test_results/test_017.png,1280,1024,0.0011273854179307818,29.47927474975586,0.9677588939666748,0.00565694086253643,0.014862695708870888
2500,18,output_fludyn/samples/1758820975173__000002500_18.jpg,kontext_run_small_new/test_results/test_018.png,1280,1024,0.0031808961648494005,24.974504470825195,0.928726315498352,0.012224079109728336,0.041902095079422
2500,19,output_fludyn/samples/1758821010053__000002500_19.jpg,kontext_run_small_new/test_results/test_019.png,1280,1024,0.0010339019354432821,29.855205535888672,0.9832385778427124,0.008274747990071774,0.00821516290307045
