iteration,id,sample_path,gt_path,width,height,mse,psnr,ssim,mae,lpips
750,0,output_fludyn/samples/1758810482865__000000750_0.jpg,kontext_run_small_new/test_results/test_000.png,1280,1024,0.001791514689102769,27.46779441833496,0.9554622769355774,0.012640388682484627,0.018291283398866653
750,1,output_fludyn/samples/1758810517714__000000750_1.jpg,kontext_run_small_new/test_results/test_001.png,1280,1024,0.0029662540182471275,25.277915954589844,0.9784576296806335,0.013301159255206585,0.018288400024175644
750,2,output_fludyn/samples/1758810552581__000000750_2.jpg,kontext_run_small_new/test_results/test_002.png,1280,1024,0.0043667894788086414,23.598377227783203,0.9737657904624939,0.014254416339099407,0.025304095819592476
750,3,output_fludyn/samples/1758810587444__000000750_3.jpg,kontext_run_small_new/test_results/test_003.png,1280,1024,0.001769143738783896,27.522367477416992,0.9798105955123901,0.011630382388830185,0.015519740991294384
750,4,output_fludyn/samples/1758810622325__000000750_4.jpg,kontext_run_small_new/test_results/test_004.png,1280,1024,0.0006972663686610758,31.566011428833008,0.9835134744644165,0.008591006509959698,0.010249409824609756
750,5,output_fludyn/samples/1758810657179__000000750_5.jpg,kontext_run_small_new/test_results/test_005.png,1280,1024,0.002431918866932392,26.140506744384766,0.9416091442108154,0.013095824047923088,0.04028422012925148
750,6,output_fludyn/samples/1758810692024__000000750_6.jpg,kontext_run_small_new/test_results/test_006.png,1280,1024,0.0026970321778208017,25.691137313842773,0.9526564478874207,0.016382310539484024,0.03827735781669617
750,7,output_fludyn/samples/1758810726887__000000750_7.jpg,kontext_run_small_new/test_results/test_007.png,1280,1024,0.0024849059991538525,26.046899795532227,0.9835368394851685,0.013823559507727623,0.015009547583758831
750,8,output_fludyn/samples/1758810761862__000000750_8.jpg,kontext_run_small_new/test_results/test_008.png,1280,1024,0.005195374134927988,22.843830108642578,0.9718007445335388,0.05436704680323601,0.02485019713640213
750,9,output_fludyn/samples/1758810796745__000000750_9.jpg,kontext_run_small_new/test_results/test_009.png,1280,1024,0.0016499839257448912,27.8252010345459,0.9806457161903381,0.011489665135741234,0.016278237104415894
750,10,output_fludyn/samples/1758810831619__000000750_10.jpg,kontext_run_small_new/test_results/test_010.png,1280,1024,0.006622806191444397,21.789579391479492,0.9696460962295532,0.020044535398483276,0.03638668358325958
750,11,output_fludyn/samples/1758810866489__000000750_11.jpg,kontext_run_small_new/test_results/test_011.png,1280,1024,0.005640466697514057,22.486846923828125,0.9341747164726257,0.018332967534661293,0.056495822966098785
750,12,output_fludyn/samples/1758810901444__000000750_12.jpg,kontext_run_small_new/test_results/test_012.png,1280,1024,0.0025074630975723267,26.007654190063477,0.9775127172470093,0.011747789569199085,0.01783294975757599
750,13,output_fludyn/samples/1758810936313__000000750_13.jpg,kontext_run_small_new/test_results/test_013.png,1280,1024,0.0023447037674486637,26.29911994934082,0.974048376083374,0.01212841086089611,0.020880836993455887
750,14,output_fludyn/samples/1758810971263__000000750_14.jpg,kontext_run_small_new/test_results/test_014.png,1280,1024,0.0016466642264276743,27.833948135375977,0.9824769496917725,0.00850563682615757,0.01280492078512907
750,15,output_fludyn/samples/1758811006133__000000750_15.jpg,kontext_run_small_new/test_results/test_015.png,1280,1024,0.0014318276662379503,28.441089630126953,0.9815515875816345,0.01337503269314766,0.013543869368731976
750,16,output_fludyn/samples/1758811041083__000000750_16.jpg,kontext_run_small_new/test_results/test_016.png,1280,1024,0.0027230014093220234,25.649520874023438,0.9766391515731812,0.02071031928062439,0.019802123308181763
750,17,output_fludyn/samples/1758811075926__000000750_17.jpg,kontext_run_small_new/test_results/test_017.png,1280,1024,0.001242203637957573,29.05807113647461,0.9615631699562073,0.01106467004865408,0.01893503963947296
750,18,output_fludyn/samples/1758811110777__000000750_18.jpg,kontext_run_small_new/test_results/test_018.png,1280,1024,0.0030635721050202847,25.137718200683594,0.9244303107261658,0.016522634774446487,0.04421085864305496
750,19,output_fludyn/samples/1758811145685__000000750_19.jpg,kontext_run_small_new/test_results/test_019.png,1280,1024,0.0036468335893005133,24.38083839416504,0.9759484529495239,0.012563065625727177,0.02243902161717415
