iteration,id,sample_path,gt_path,width,height,mse,psnr,ssim,mae,lpips
2000,0,output_fludyn/samples/1758817529784__000002000_0.jpg,kontext_run_small_new/test_results/test_000.png,1280,1024,0.002845678012818098,25.458141326904297,0.946790337562561,0.009826895780861378,0.03641725331544876
2000,1,output_fludyn/samples/1758817564652__000002000_1.jpg,kontext_run_small_new/test_results/test_001.png,1280,1024,0.002190303523093462,26.594955444335938,0.9810537695884705,0.012300464324653149,0.01434770505875349
2000,2,output_fludyn/samples/1758817599521__000002000_2.jpg,kontext_run_small_new/test_results/test_002.png,1280,1024,0.0005258554010652006,32.79133605957031,0.9831211566925049,0.008561376482248306,0.007677377201616764
2000,3,output_fludyn/samples/1758817634393__000002000_3.jpg,kontext_run_small_new/test_results/test_003.png,1280,1024,0.0018207234097644687,27.397558212280273,0.9791418313980103,0.01547969039529562,0.016265658661723137
2000,4,output_fludyn/samples/1758817669273__000002000_4.jpg,kontext_run_small_new/test_results/test_004.png,1280,1024,0.0009269563597626984,30.329404830932617,0.9840269684791565,0.009303197264671326,0.009927740320563316
2000,5,output_fludyn/samples/1758817704185__000002000_5.jpg,kontext_run_small_new/test_results/test_005.png,1280,1024,0.001114117563702166,29.530689239501953,0.9563697576522827,0.0061876000836491585,0.016135629266500473
2000,6,output_fludyn/samples/1758817739082__000002000_6.jpg,kontext_run_small_new/test_results/test_006.png,1280,1024,0.002929655136540532,25.331832885742188,0.9460936188697815,0.012179132550954819,0.046146441251039505
2000,7,output_fludyn/samples/1758817774014__000002000_7.jpg,kontext_run_small_new/test_results/test_007.png,1280,1024,0.0023160420823842287,26.3525333404541,0.9818682074546814,0.01347602903842926,0.01537126861512661
2000,8,output_fludyn/samples/1758817808900__000002000_8.jpg,kontext_run_small_new/test_results/test_008.png,1280,1024,0.0022211854811757803,26.534149169921875,0.9761084318161011,0.009453433565795422,0.01815629191696644
2000,9,output_fludyn/samples/1758817843774__000002000_9.jpg,kontext_run_small_new/test_results/test_009.png,1280,1024,0.00143886124715209,28.419809341430664,0.981210470199585,0.014139717444777489,0.014929823577404022
2000,10,output_fludyn/samples/1758817878703__000002000_10.jpg,kontext_run_small_new/test_results/test_010.png,1280,1024,0.007512320764362812,21.242258071899414,0.9672651886940002,0.023488948121666908,0.03931122645735741
2000,11,output_fludyn/samples/1758817913624__000002000_11.jpg,kontext_run_small_new/test_results/test_011.png,1280,1024,0.003931078128516674,24.054882049560547,0.9361095428466797,0.01306189689785242,0.03976690024137497
2000,12,output_fludyn/samples/1758817948551__000002000_12.jpg,kontext_run_small_new/test_results/test_012.png,1280,1024,0.0022512946743518114,26.47567367553711,0.979346513748169,0.011828931979835033,0.01672234572470188
2000,13,output_fludyn/samples/1758817983432__000002000_13.jpg,kontext_run_small_new/test_results/test_013.png,1280,1024,0.0011241082102060318,29.49191665649414,0.9789171814918518,0.01000419445335865,0.011826852336525917
2000,14,output_fludyn/samples/1758818018322__000002000_14.jpg,kontext_run_small_new/test_results/test_014.png,1280,1024,0.0014967903262004256,28.248388290405273,0.9826528429985046,0.008730116300284863,0.01224262360483408
2000,15,output_fludyn/samples/1758818053207__000002000_15.jpg,kontext_run_small_new/test_results/test_015.png,1280,1024,0.0019192224135622382,27.168745040893555,0.9808264374732971,0.01711192913353443,0.016728149726986885
2000,16,output_fludyn/samples/1758818088094__000002000_16.jpg,kontext_run_small_new/test_results/test_016.png,1280,1024,0.0020152125507593155,26.956790924072266,0.9789937138557434,0.01909131370484829,0.016089003533124924
2000,17,output_fludyn/samples/1758818122998__000002000_17.jpg,kontext_run_small_new/test_results/test_017.png,1280,1024,0.0012470792280510068,29.041059494018555,0.9631361365318298,0.006479180883616209,0.016956042498350143
2000,18,output_fludyn/samples/1758818157864__000002000_18.jpg,kontext_run_small_new/test_results/test_018.png,1280,1024,0.0030285045504570007,25.18771743774414,0.9302404522895813,0.011542469263076782,0.03815712407231331
2000,19,output_fludyn/samples/1758818192783__000002000_19.jpg,kontext_run_small_new/test_results/test_019.png,1280,1024,0.0032331168185919523,24.903785705566406,0.9767971038818359,0.012405434623360634,0.02036621980369091
