iteration,id,sample_path,gt_path,width,height,mse,psnr,ssim,mae,lpips
3000,0,output_fludyn/samples/1758823162179__000003000_0.jpg,kontext_run_small_new/test_results/test_000.png,1280,1024,0.0019756248220801353,27.042953491210938,0.9568522572517395,0.007381149102002382,0.0196621622890234
3000,1,output_fludyn/samples/1758823197054__000003000_1.jpg,kontext_run_small_new/test_results/test_001.png,1280,1024,0.001723188441246748,27.63667106628418,0.9836352467536926,0.011505383998155594,0.012877633795142174
3000,2,output_fludyn/samples/1758823231954__000003000_2.jpg,kontext_run_small_new/test_results/test_002.png,1280,1024,0.002429947257041931,26.14402961730957,0.9783555865287781,0.011440688744187355,0.01806129887700081
3000,3,output_fludyn/samples/1758823266820__000003000_3.jpg,kontext_run_small_new/test_results/test_003.png,1280,1024,0.0013453379506245255,28.711685180664062,0.9822283983230591,0.014202717691659927,0.01181421335786581
3000,4,output_fludyn/samples/1758823301698__000003000_4.jpg,kontext_run_small_new/test_results/test_004.png,1280,1024,0.0004072127921972424,33.90178298950195,0.9869059920310974,0.006891923025250435,0.007298402953892946
3000,5,output_fludyn/samples/1758823336608__000003000_5.jpg,kontext_run_small_new/test_results/test_005.png,1280,1024,0.002290609059855342,26.400489807128906,0.946133553981781,0.00895028654485941,0.03159812465310097
3000,6,output_fludyn/samples/1758823371482__000003000_6.jpg,kontext_run_small_new/test_results/test_006.png,1280,1024,0.001850484637543559,27.327144622802734,0.9628786444664001,0.008330604992806911,0.026054900139570236
3000,7,output_fludyn/samples/1758823406398__000003000_7.jpg,kontext_run_small_new/test_results/test_007.png,1280,1024,0.001335682114586234,28.74296760559082,0.9852654337882996,0.009446785785257816,0.00889827311038971
3000,8,output_fludyn/samples/1758823441287__000003000_8.jpg,kontext_run_small_new/test_results/test_008.png,1280,1024,0.002036597114056349,26.910947799682617,0.9766400456428528,0.008524259552359581,0.01708655059337616
3000,9,output_fludyn/samples/1758823476165__000003000_9.jpg,kontext_run_small_new/test_results/test_009.png,1280,1024,0.001219273661263287,29.138986587524414,0.9840472340583801,0.0134237390011549,0.009891249239444733
3000,10,output_fludyn/samples/1758823511053__000003000_10.jpg,kontext_run_small_new/test_results/test_010.png,1280,1024,0.00745141739025712,21.277610778808594,0.9675105810165405,0.021239401772618294,0.03826983645558357
3000,11,output_fludyn/samples/1758823545916__000003000_11.jpg,kontext_run_small_new/test_results/test_011.png,1280,1024,0.003489988623186946,24.571760177612305,0.9405052661895752,0.011450971476733685,0.03954099863767624
3000,12,output_fludyn/samples/1758823580829__000003000_12.jpg,kontext_run_small_new/test_results/test_012.png,1280,1024,0.001968279480934143,27.059131622314453,0.9786174893379211,0.009834961034357548,0.014439074322581291
3000,13,output_fludyn/samples/1758823615754__000003000_13.jpg,kontext_run_small_new/test_results/test_013.png,1280,1024,0.002541279885917902,25.949474334716797,0.9762963652610779,0.012694244273006916,0.02120516449213028
3000,14,output_fludyn/samples/1758823650657__000003000_14.jpg,kontext_run_small_new/test_results/test_014.png,1280,1024,0.0012431752402335405,29.05467414855957,0.9842832088470459,0.008130894042551517,0.011224819347262383
3000,15,output_fludyn/samples/1758823685534__000003000_15.jpg,kontext_run_small_new/test_results/test_015.png,1280,1024,0.0009855799144133925,30.063079833984375,0.9846518039703369,0.015145909041166306,0.009999374859035015
3000,16,output_fludyn/samples/1758823720425__000003000_16.jpg,kontext_run_small_new/test_results/test_016.png,1280,1024,0.001829009037464857,27.377840042114258,0.9792552590370178,0.014252793975174427,0.014840355142951012
3000,17,output_fludyn/samples/1758823755291__000003000_17.jpg,kontext_run_small_new/test_results/test_017.png,1280,1024,0.0012232853332534432,29.124719619750977,0.9679526090621948,0.006653699092566967,0.015223551541566849
3000,18,output_fludyn/samples/1758823790174__000003000_18.jpg,kontext_run_small_new/test_results/test_018.png,1280,1024,0.00331183522939682,24.7993106842041,0.9332235455513,0.012404178269207478,0.040367014706134796
3000,19,output_fludyn/samples/1758823825104__000003000_19.jpg,kontext_run_small_new/test_results/test_019.png,1280,1024,0.0019190602470189333,27.169111251831055,0.9804137945175171,0.009204627014696598,0.01429787278175354
