iteration,id,sample_path,gt_path,width,height,mse,psnr,ssim,mae,lpips
2750,0,output_fludyn/samples/1758821756865__000002750_0.jpg,kontext_run_small_new/test_results/test_000.png,1280,1024,0.0018030384089797735,27.43994903564453,0.9546352624893188,0.008806697092950344,0.018795307725667953
2750,1,output_fludyn/samples/1758821791744__000002750_1.jpg,kontext_run_small_new/test_results/test_001.png,1280,1024,0.0023292384576052427,26.32785987854004,0.9814002513885498,0.015345470048487186,0.01613255962729454
2750,2,output_fludyn/samples/1758821826612__000002750_2.jpg,kontext_run_small_new/test_results/test_002.png,1280,1024,0.00319104315713048,24.96067237854004,0.9786561131477356,0.013818546198308468,0.020977066829800606
2750,3,output_fludyn/samples/1758821861504__000002750_3.jpg,kontext_run_small_new/test_results/test_003.png,1280,1024,0.00035967680742032826,34.44087219238281,0.9863548874855042,0.012331608682870865,0.005492496304214001
2750,4,output_fludyn/samples/1758821896383__000002750_4.jpg,kontext_run_small_new/test_results/test_004.png,1280,1024,0.0003883034805767238,34.1082878112793,0.9881566762924194,0.006934282369911671,0.006813965737819672
2750,5,output_fludyn/samples/1758821931265__000002750_5.jpg,kontext_run_small_new/test_results/test_005.png,1280,1024,0.0021059014834463596,26.76561737060547,0.9484207034111023,0.009120730683207512,0.030669575557112694
2750,6,output_fludyn/samples/1758821966177__000002750_6.jpg,kontext_run_small_new/test_results/test_006.png,1280,1024,0.0018800700781866908,27.258258819580078,0.9606831073760986,0.010511227883398533,0.027113165706396103
2750,7,output_fludyn/samples/1758822001084__000002750_7.jpg,kontext_run_small_new/test_results/test_007.png,1280,1024,0.001008824328891933,29.961843490600586,0.9865334630012512,0.009377476759254932,0.008060000836849213
2750,8,output_fludyn/samples/1758822035996__000002750_8.jpg,kontext_run_small_new/test_results/test_008.png,1280,1024,0.002033183816820383,26.91823387145996,0.9771949648857117,0.009342795237898827,0.0171069223433733
2750,9,output_fludyn/samples/1758822070874__000002750_9.jpg,kontext_run_small_new/test_results/test_009.png,1280,1024,0.0012557542650029063,29.01095199584961,0.98431795835495,0.014343762770295143,0.010600716806948185
2750,10,output_fludyn/samples/1758822105764__000002750_10.jpg,kontext_run_small_new/test_results/test_010.png,1280,1024,0.00656041270121932,21.8306884765625,0.9696893095970154,0.020819520577788353,0.03626926243305206
2750,11,output_fludyn/samples/1758822140643__000002750_11.jpg,kontext_run_small_new/test_results/test_011.png,1280,1024,0.003915898967534304,24.071683883666992,0.9337704181671143,0.013829350471496582,0.04386134445667267
2750,12,output_fludyn/samples/1758822175510__000002750_12.jpg,kontext_run_small_new/test_results/test_012.png,1280,1024,0.00032912669121287763,34.82636642456055,0.9850011467933655,0.007034673821181059,0.005691957660019398
2750,13,output_fludyn/samples/1758822210411__000002750_13.jpg,kontext_run_small_new/test_results/test_013.png,1280,1024,0.0026482483372092247,25.77041244506836,0.9754888415336609,0.013106302358210087,0.021183203905820847
2750,14,output_fludyn/samples/1758822245309__000002750_14.jpg,kontext_run_small_new/test_results/test_014.png,1280,1024,0.0020035358611494303,26.982027053833008,0.9821720123291016,0.009947899729013443,0.014578094705939293
2750,15,output_fludyn/samples/1758822280191__000002750_15.jpg,kontext_run_small_new/test_results/test_015.png,1280,1024,0.0010461002821102738,29.80426597595215,0.9848315715789795,0.01496121846139431,0.010283339768648148
2750,16,output_fludyn/samples/1758822315081__000002750_16.jpg,kontext_run_small_new/test_results/test_016.png,1280,1024,0.0025035880971699953,26.01436996459961,0.9790307283401489,0.018994059413671494,0.018688077107071877
2750,17,output_fludyn/samples/1758822349981__000002750_17.jpg,kontext_run_small_new/test_results/test_017.png,1280,1024,0.0014127107569947839,28.499465942382812,0.9617645144462585,0.007973131723701954,0.019266635179519653
2750,18,output_fludyn/samples/1758822384874__000002750_18.jpg,kontext_run_small_new/test_results/test_018.png,1280,1024,0.003212733892723918,24.931251525878906,0.9314372539520264,0.01245053205639124,0.04009520262479782
2750,19,output_fludyn/samples/1758822419749__000002750_19.jpg,kontext_run_small_new/test_results/test_019.png,1280,1024,0.0004192249907646328,33.77552795410156,0.9860823750495911,0.00688516441732645,0.005847640335559845
