iteration,id,sample_path,gt_path,width,height,mse,psnr,ssim,mae,lpips
1750,0,output_fludyn/samples/1758816116390__000001750_0.jpg,kontext_run_small_new/test_results/test_000.png,1280,1024,0.0014160445425659418,28.489229202270508,0.9628060460090637,0.008567767217755318,0.017580151557922363
1750,1,output_fludyn/samples/1758816151252__000001750_1.jpg,kontext_run_small_new/test_results/test_001.png,1280,1024,0.0024180328473448753,26.165376663208008,0.9811200499534607,0.015239900909364223,0.015745757147669792
1750,2,output_fludyn/samples/1758816186118__000001750_2.jpg,kontext_run_small_new/test_results/test_002.png,1280,1024,0.0028714549262076616,25.418977737426758,0.9794524908065796,0.012101659551262856,0.019493093714118004
1750,3,output_fludyn/samples/1758816220998__000001750_3.jpg,kontext_run_small_new/test_results/test_003.png,1280,1024,0.0003479135630186647,34.58528518676758,0.9853624105453491,0.01057178620249033,0.005938113667070866
1750,4,output_fludyn/samples/1758816255882__000001750_4.jpg,kontext_run_small_new/test_results/test_004.png,1280,1024,0.0005924935103394091,32.273162841796875,0.9838536977767944,0.007656372617930174,0.009620209224522114
1750,5,output_fludyn/samples/1758816290748__000001750_5.jpg,kontext_run_small_new/test_results/test_005.png,1280,1024,0.002195269102230668,26.585119247436523,0.9448392391204834,0.01004716195166111,0.03423167020082474
1750,6,output_fludyn/samples/1758816325601__000001750_6.jpg,kontext_run_small_new/test_results/test_006.png,1280,1024,0.0017614945536479354,27.54118537902832,0.962958037853241,0.011155384592711926,0.02284306287765503
1750,7,output_fludyn/samples/1758816360525__000001750_7.jpg,kontext_run_small_new/test_results/test_007.png,1280,1024,0.0012663938105106354,28.97430992126465,0.985070526599884,0.01124387327581644,0.009760950691998005
1750,8,output_fludyn/samples/1758816395404__000001750_8.jpg,kontext_run_small_new/test_results/test_008.png,1280,1024,0.002339954487979412,26.307924270629883,0.9764372706413269,0.01132313720881939,0.01723960041999817
1750,9,output_fludyn/samples/1758816430285__000001750_9.jpg,kontext_run_small_new/test_results/test_009.png,1280,1024,0.0012485466431826353,29.035951614379883,0.9829316735267639,0.01244775578379631,0.010699603706598282
1750,10,output_fludyn/samples/1758816465163__000001750_10.jpg,kontext_run_small_new/test_results/test_010.png,1280,1024,0.004909140523523092,23.08994483947754,0.9747486114501953,0.016642361879348755,0.028949197381734848
1750,11,output_fludyn/samples/1758816500073__000001750_11.jpg,kontext_run_small_new/test_results/test_011.png,1280,1024,0.005418574437499046,22.661149978637695,0.9341278672218323,0.016532596200704575,0.051251370459795
1750,12,output_fludyn/samples/1758816534977__000001750_12.jpg,kontext_run_small_new/test_results/test_012.png,1280,1024,0.00018909102072939277,37.23329162597656,0.9860125184059143,0.006492726504802704,0.00485073309391737
1750,13,output_fludyn/samples/1758816569871__000001750_13.jpg,kontext_run_small_new/test_results/test_013.png,1280,1024,0.0025744058657437563,25.89322853088379,0.9741442203521729,0.01350256334990263,0.021954502910375595
1750,14,output_fludyn/samples/1758816604784__000001750_14.jpg,kontext_run_small_new/test_results/test_014.png,1280,1024,0.0017854530597105622,27.482513427734375,0.9843940734863281,0.0094649912789464,0.013172775506973267
1750,15,output_fludyn/samples/1758816639653__000001750_15.jpg,kontext_run_small_new/test_results/test_015.png,1280,1024,0.0012743989937007427,28.946945190429688,0.9828494787216187,0.014448205940425396,0.012642954476177692
1750,16,output_fludyn/samples/1758816674516__000001750_16.jpg,kontext_run_small_new/test_results/test_016.png,1280,1024,0.002420480130240321,26.16098403930664,0.9790222644805908,0.017699940130114555,0.017711210995912552
1750,17,output_fludyn/samples/1758816709378__000001750_17.jpg,kontext_run_small_new/test_results/test_017.png,1280,1024,0.0013617544900625944,28.65900993347168,0.9637332558631897,0.009091452695429325,0.020600156858563423
1750,18,output_fludyn/samples/1758816744234__000001750_18.jpg,kontext_run_small_new/test_results/test_018.png,1280,1024,0.0030375320930033922,25.17479133605957,0.9314824938774109,0.013132459484040737,0.04096188023686409
1750,19,output_fludyn/samples/1758816779122__000001750_19.jpg,kontext_run_small_new/test_results/test_019.png,1280,1024,0.0009171009296551347,30.37582778930664,0.9828645586967468,0.007628637365996838,0.009028268977999687
